"","Date","Temperature","Celsius"
"20482",2009-06-18,"WTMP",5.6
"20483",2009-06-19,"WTMP",5.6
"20484",2009-06-20,"WTMP",5.7
"20485",2009-06-21,"WTMP",5.6
"20486",2009-06-22,"WTMP",5.8
"20487",2009-06-23,"WTMP",6.1
"20488",2009-06-24,"WTMP",6.1
"20489",2009-06-25,"WTMP",6.5
"20490",2009-06-26,"WTMP",6.4
"20491",2009-06-27,"WTMP",7
"20492",2009-06-28,"WTMP",6.9
"20493",2009-06-29,"WTMP",6.7
"20494",2009-06-30,"WTMP",6.6
"20495",2009-07-01,"WTMP",7
"20496",2009-07-02,"WTMP",7.2
"20497",2009-07-03,"WTMP",7.1
"20498",2009-07-04,"WTMP",7
"20499",2009-07-05,"WTMP",7
"20500",2009-07-06,"WTMP",7.1
"20501",2009-07-07,"WTMP",7.2
"20502",2009-07-08,"WTMP",6.9
"20503",2009-07-09,"WTMP",7
"20504",2009-07-10,"WTMP",7.1
"20505",2009-07-11,"WTMP",7.1
"20506",2009-07-12,"WTMP",7.4
"20507",2009-07-13,"WTMP",7.4
"20508",2009-07-14,"WTMP",7.2
"20509",2009-07-15,"WTMP",7.2
"20510",2009-07-16,"WTMP",NA
"20511",2009-07-17,"WTMP",NA
"20512",2009-07-18,"WTMP",NA
"20513",2009-07-19,"WTMP",NA
"20514",2009-07-20,"WTMP",NA
"20515",2009-07-21,"WTMP",NA
"20516",2009-07-22,"WTMP",NA
"20517",2009-07-23,"WTMP",NA
"20518",2009-07-24,"WTMP",NA
"20519",2009-07-25,"WTMP",NA
"20520",2009-07-26,"WTMP",NA
"20521",2009-07-27,"WTMP",NA
"20522",2009-07-28,"WTMP",NA
"20523",2009-07-29,"WTMP",NA
"20524",2009-07-30,"WTMP",NA
"20525",2009-07-31,"WTMP",NA
"20526",2009-08-01,"WTMP",NA
"20527",2009-08-02,"WTMP",NA
"20528",2009-08-03,"WTMP",NA
"20529",2009-08-04,"WTMP",NA
"20530",2009-08-05,"WTMP",NA
"20531",2009-08-06,"WTMP",NA
"20532",2009-08-07,"WTMP",NA
"20533",2009-08-08,"WTMP",NA
"20534",2009-08-09,"WTMP",NA
"20535",2009-08-10,"WTMP",NA
"20536",2009-08-11,"WTMP",NA
"20537",2009-08-12,"WTMP",NA
"20538",2009-08-13,"WTMP",NA
"20539",2009-08-14,"WTMP",NA
"20540",2009-08-15,"WTMP",NA
"20541",2009-08-16,"WTMP",NA
"20542",2009-08-17,"WTMP",NA
"20543",2009-08-18,"WTMP",NA
"20544",2009-08-19,"WTMP",NA
"20545",2009-08-20,"WTMP",NA
"20546",2009-08-21,"WTMP",NA
"20547",2009-08-22,"WTMP",NA
"20548",2009-08-23,"WTMP",NA
"20549",2009-08-24,"WTMP",NA
"20550",2009-08-25,"WTMP",NA
"20551",2009-08-26,"WTMP",NA
"20552",2009-08-27,"WTMP",NA
"20553",2009-08-28,"WTMP",NA
"20554",2009-08-29,"WTMP",NA
"20555",2009-08-30,"WTMP",NA
"20556",2009-08-31,"WTMP",NA
"20557",2009-09-01,"WTMP",NA
"20558",2009-09-02,"WTMP",NA
"20559",2009-09-03,"WTMP",NA
"20560",2009-09-04,"WTMP",NA
"20561",2009-09-05,"WTMP",NA
"20562",2009-09-06,"WTMP",NA
"20563",2009-09-07,"WTMP",NA
"20564",2009-09-08,"WTMP",NA
"20565",2009-09-09,"WTMP",NA
"20566",2009-09-10,"WTMP",NA
"20567",2009-09-11,"WTMP",NA
"20568",2009-09-12,"WTMP",NA
"20569",2009-09-13,"WTMP",NA
"20570",2009-09-14,"WTMP",NA
"20571",2009-09-15,"WTMP",NA
"20572",2009-09-16,"WTMP",NA
"20573",2009-09-17,"WTMP",NA
"20574",2009-09-18,"WTMP",NA
"20575",2009-09-19,"WTMP",NA
"20576",2009-09-20,"WTMP",NA
"20577",2009-09-21,"WTMP",NA
"20578",2009-09-22,"WTMP",NA
"20579",2009-09-23,"WTMP",NA
"20580",2009-09-24,"WTMP",NA
"20581",2009-09-25,"WTMP",NA
"20582",2009-09-26,"WTMP",NA
"20583",2009-09-27,"WTMP",NA
"20584",2009-09-28,"WTMP",NA
"20585",2009-09-29,"WTMP",NA
"20586",2009-09-30,"WTMP",NA
"20587",2009-10-01,"WTMP",NA
"20588",2009-10-02,"WTMP",NA
"20589",2009-10-03,"WTMP",NA
"20590",2009-10-04,"WTMP",NA
"20591",2009-10-05,"WTMP",NA
"20592",2009-10-06,"WTMP",NA
"20593",2009-10-07,"WTMP",NA
"20594",2009-10-08,"WTMP",NA
"20595",2009-10-09,"WTMP",NA
"20596",2009-10-10,"WTMP",NA
"20597",2009-10-11,"WTMP",NA
"20598",2009-10-12,"WTMP",NA
"20599",2009-10-13,"WTMP",NA
"20600",2009-10-14,"WTMP",NA
"20601",2009-10-15,"WTMP",NA
"20602",2009-10-16,"WTMP",NA
"20603",2009-10-17,"WTMP",NA
"20604",2009-10-18,"WTMP",NA
"20605",2009-10-19,"WTMP",NA
"20606",2009-10-20,"WTMP",NA
"20607",2009-10-21,"WTMP",NA
"20608",2009-10-22,"WTMP",NA
"20609",2009-10-23,"WTMP",NA
"20610",2009-10-24,"WTMP",NA
"20611",2009-10-25,"WTMP",NA
"20612",2009-10-26,"WTMP",NA
"20613",2009-10-27,"WTMP",NA
"20614",2009-10-28,"WTMP",NA
"20615",2009-10-29,"WTMP",NA
"20616",2009-10-30,"WTMP",NA
"20617",2009-10-31,"WTMP",NA
"20618",2009-11-01,"WTMP",NA
"20619",2009-11-02,"WTMP",NA
"20620",2009-11-03,"WTMP",NA
"20621",2009-11-04,"WTMP",NA
"20622",2009-11-05,"WTMP",NA
"20623",2009-11-06,"WTMP",NA
"20624",2009-11-07,"WTMP",NA
"20625",2009-11-08,"WTMP",NA
"20626",2009-11-09,"WTMP",NA
"20627",2009-11-10,"WTMP",NA
"20628",2009-11-11,"WTMP",NA
"20629",2009-11-12,"WTMP",NA
"20630",2009-11-13,"WTMP",NA
"20631",2009-11-14,"WTMP",NA
"20632",2009-11-15,"WTMP",NA
"20633",2009-11-16,"WTMP",NA
"20634",2009-11-17,"WTMP",NA
"20635",2009-11-18,"WTMP",NA
"20636",2009-11-19,"WTMP",NA
"20637",2009-11-20,"WTMP",NA
"20638",2009-11-21,"WTMP",NA
"20639",2009-11-22,"WTMP",NA
"20640",2009-11-23,"WTMP",NA
"20641",2009-11-24,"WTMP",NA
"20642",2009-11-25,"WTMP",NA
"20643",2009-11-26,"WTMP",NA
"20644",2009-11-27,"WTMP",NA
"20645",2009-11-28,"WTMP",NA
"20646",2009-11-29,"WTMP",NA
"20647",2009-11-30,"WTMP",NA
"20648",2009-12-01,"WTMP",NA
"20649",2009-12-02,"WTMP",NA
"20650",2009-12-03,"WTMP",NA
"20651",2009-12-04,"WTMP",NA
"20652",2009-12-05,"WTMP",NA
"20653",2009-12-06,"WTMP",NA
"20654",2009-12-07,"WTMP",NA
"20655",2009-12-08,"WTMP",NA
"20656",2009-12-09,"WTMP",NA
"20657",2009-12-10,"WTMP",NA
"20658",2009-12-11,"WTMP",NA
"20659",2009-12-12,"WTMP",NA
"20660",2009-12-13,"WTMP",3.3
"20661",2009-12-14,"WTMP",3.3
"20662",2009-12-15,"WTMP",3.4
"20663",2009-12-16,"WTMP",3.3
"20664",2009-12-17,"WTMP",3.3
"20665",2009-12-18,"WTMP",3.1
"20666",2009-12-19,"WTMP",3
"20667",2009-12-20,"WTMP",2.9
"20668",2009-12-21,"WTMP",2.8
"20669",2009-12-22,"WTMP",2.7
"20670",2009-12-23,"WTMP",2.9
"20671",2009-12-24,"WTMP",2.9
"20672",2009-12-25,"WTMP",3
"20673",2009-12-26,"WTMP",2.7
"20674",2009-12-27,"WTMP",3
"20675",2009-12-28,"WTMP",2.7
"20676",2009-12-29,"WTMP",2.7
"20677",2009-12-30,"WTMP",2.6
"20678",2009-12-31,"WTMP",2.8
"20679",2010-01-01,"WTMP",3
"20680",2010-01-02,"WTMP",2.9
"20681",2010-01-03,"WTMP",2.8
"20682",2010-01-04,"WTMP",2.9
"20683",2010-01-05,"WTMP",2.8
"20684",2010-01-06,"WTMP",2.9
"20685",2010-01-07,"WTMP",2.8
"20686",2010-01-08,"WTMP",2.8
"20687",2010-01-09,"WTMP",2.8
"20688",2010-01-10,"WTMP",2.9
"20689",2010-01-11,"WTMP",2.7
"20690",2010-01-12,"WTMP",2.9
"20691",2010-01-13,"WTMP",2.9
"20692",2010-01-14,"WTMP",3
"20693",2010-01-15,"WTMP",2.5
"20694",2010-01-16,"WTMP",2.9
"20695",2010-01-17,"WTMP",2.5
"20696",2010-01-18,"WTMP",2.5
"20697",2010-01-19,"WTMP",2.3
"20698",2010-01-20,"WTMP",2.5
"20699",2010-01-21,"WTMP",2.1
"20700",2010-01-22,"WTMP",2
"20701",2010-01-23,"WTMP",2
"20702",2010-01-24,"WTMP",2
"20703",2010-01-25,"WTMP",1.9
"20704",2010-01-26,"WTMP",2.4
"20705",2010-01-27,"WTMP",2
"20706",2010-01-28,"WTMP",1.9
"20707",2010-01-29,"WTMP",1.8
"20708",2010-01-30,"WTMP",1.7
"20709",2010-01-31,"WTMP",1.7
"20710",2010-02-01,"WTMP",NA
"20711",2010-02-02,"WTMP",NA
"20712",2010-02-03,"WTMP",1.8
"20713",2010-02-04,"WTMP",1.7
"20714",2010-02-05,"WTMP",NA
"20715",2010-02-06,"WTMP",1.5
"20716",2010-02-07,"WTMP",1.4
"20717",2010-02-08,"WTMP",1.5
"20718",2010-02-09,"WTMP",1.4
"20719",2010-02-10,"WTMP",1.4
"20720",2010-02-11,"WTMP",1.4
"20721",2010-02-12,"WTMP",NA
"20722",2010-02-13,"WTMP",1.3
"20723",2010-02-14,"WTMP",1.3
"20724",2010-02-15,"WTMP",1.6
"20725",2010-02-16,"WTMP",1.6
"20726",2010-02-17,"WTMP",1.6
"20727",2010-02-18,"WTMP",1.5
"20728",2010-02-19,"WTMP",1.5
"20729",2010-02-20,"WTMP",1.6
"20730",2010-02-21,"WTMP",1.9
"20731",2010-02-22,"WTMP",1.8
"20732",2010-02-23,"WTMP",1.5
"20733",2010-02-24,"WTMP",1.3
"20734",2010-02-25,"WTMP",1.4
"20735",2010-02-26,"WTMP",1.4
"20736",2010-02-27,"WTMP",1.3
"20737",2010-02-28,"WTMP",1.3
"20738",2010-03-01,"WTMP",1.3
"20739",2010-03-02,"WTMP",1.2
"20740",2010-03-03,"WTMP",1.2
"20741",2010-03-04,"WTMP",1.2
"20742",2010-03-05,"WTMP",1.1
"20743",2010-03-06,"WTMP",1.1
"20744",2010-03-07,"WTMP",1.1
"20745",2010-03-08,"WTMP",1.1
"20746",2010-03-09,"WTMP",1.1
"20747",2010-03-10,"WTMP",NA
"20748",2010-03-11,"WTMP",1.1
"20749",2010-03-12,"WTMP",1
"20750",2010-03-13,"WTMP",1
"20751",2010-03-14,"WTMP",1
"20752",2010-03-15,"WTMP",1.1
"20753",2010-03-16,"WTMP",1.1
"20754",2010-03-17,"WTMP",1.2
"20755",2010-03-18,"WTMP",1.2
"20756",2010-03-19,"WTMP",1.2
"20757",2010-03-20,"WTMP",NA
"20758",2010-03-21,"WTMP",1.2
"20759",2010-03-22,"WTMP",1.3
"20760",2010-03-23,"WTMP",NA
"20761",2010-03-24,"WTMP",1.2
"20762",2010-03-25,"WTMP",1.1
"20763",2010-03-26,"WTMP",1.1
"20764",2010-03-27,"WTMP",NA
"20765",2010-03-28,"WTMP",1.1
"20766",2010-03-29,"WTMP",1
"20767",2010-03-30,"WTMP",1.1
"20768",2010-03-31,"WTMP",1.2
"20769",2010-04-01,"WTMP",1.2
"20770",2010-04-02,"WTMP",NA
"20771",2010-04-03,"WTMP",1.2
"20772",2010-04-04,"WTMP",1.2
"20773",2010-04-05,"WTMP",1.1
"20774",2010-04-06,"WTMP",1.7
"20775",2010-04-07,"WTMP",1.7
"20776",2010-04-08,"WTMP",1.9
"20777",2010-04-09,"WTMP",1.9
"20778",2010-04-10,"WTMP",1.8
"20779",2010-04-11,"WTMP",1.9
"20780",2010-04-12,"WTMP",NA
"20781",2010-04-13,"WTMP",1.9
"20782",2010-04-14,"WTMP",2.2
"20783",2010-04-15,"WTMP",2.2
"20784",2010-04-16,"WTMP",2.1
"20785",2010-04-17,"WTMP",2.1
"20786",2010-04-18,"WTMP",2.2
"20787",2010-04-19,"WTMP",2.1
"20788",2010-04-20,"WTMP",2
"20789",2010-04-21,"WTMP",2
"20790",2010-04-22,"WTMP",1.9
"20791",2010-04-23,"WTMP",1.9
"20792",2010-04-24,"WTMP",1.8
"20793",2010-04-25,"WTMP",1.8
"20794",2010-04-26,"WTMP",1.7
"20795",2010-04-27,"WTMP",1.4
"20796",2010-04-28,"WTMP",1.3
"20797",2010-04-29,"WTMP",1.6
"20798",2010-04-30,"WTMP",1.7
"20799",2010-05-01,"WTMP",1.9
"20800",2010-05-02,"WTMP",1.9
"20801",2010-05-03,"WTMP",1.7
"20802",2010-05-04,"WTMP",1.7
"20803",2010-05-05,"WTMP",1.7
"20804",2010-05-06,"WTMP",1.8
"20805",2010-05-07,"WTMP",2.5
"20806",2010-05-08,"WTMP",2
"20807",2010-05-09,"WTMP",NA
"20808",2010-05-10,"WTMP",2.9
"20809",2010-05-11,"WTMP",2.7
"20810",2010-05-12,"WTMP",2.5
"20811",2010-05-13,"WTMP",2.6
"20812",2010-05-14,"WTMP",2.6
"20813",2010-05-15,"WTMP",2.9
"20814",2010-05-16,"WTMP",NA
"20815",2010-05-17,"WTMP",2.7
"20816",2010-05-18,"WTMP",2.7
"20817",2010-05-19,"WTMP",2.7
"20818",2010-05-20,"WTMP",2.8
"20819",2010-05-21,"WTMP",3.1
"20820",2010-05-22,"WTMP",2.8
"20821",2010-05-23,"WTMP",3.2
"20822",2010-05-24,"WTMP",3.2
"20823",2010-05-25,"WTMP",3.5
"20824",2010-05-26,"WTMP",3.7
"20825",2010-05-27,"WTMP",3.5
"20826",2010-05-28,"WTMP",3.4
"20827",2010-05-29,"WTMP",3.8
"20828",2010-05-30,"WTMP",4
"20829",2010-05-31,"WTMP",4.2
"20830",2010-06-01,"WTMP",4.7
"20831",2010-06-02,"WTMP",5.1
"20832",2010-06-03,"WTMP",4.8
"20833",2010-06-04,"WTMP",4.8
"20834",2010-06-05,"WTMP",4.9
"20835",2010-06-06,"WTMP",5.1
"20836",2010-06-07,"WTMP",5
"20837",2010-06-08,"WTMP",5.1
"20838",2010-06-09,"WTMP",5.7
"20839",2010-06-10,"WTMP",5.9
"20840",2010-06-11,"WTMP",5.7
"20841",2010-06-12,"WTMP",5.9
"20842",2010-06-13,"WTMP",5.5
"20843",2010-06-14,"WTMP",6
"20844",2010-06-15,"WTMP",5.9
"20845",2010-06-16,"WTMP",6.1
"20846",2010-06-17,"WTMP",5.5
"20847",2010-06-18,"WTMP",5.4
"20848",2010-06-19,"WTMP",5.8
"20849",2010-06-20,"WTMP",6
"20850",2010-06-21,"WTMP",6
"20851",2010-06-22,"WTMP",5.7
"20852",2010-06-23,"WTMP",5.9
"20853",2010-06-24,"WTMP",6
"20854",2010-06-25,"WTMP",6.3
"20855",2010-06-26,"WTMP",5.9
"20856",2010-06-27,"WTMP",5.9
"20857",2010-06-28,"WTMP",6.2
"20858",2010-06-29,"WTMP",6.3
"20859",2010-06-30,"WTMP",6.5
"20860",2010-07-01,"WTMP",6.8
"20861",2010-07-02,"WTMP",6.5
"20862",2010-07-03,"WTMP",6.6
"20863",2010-07-04,"WTMP",6.9
"20864",2010-07-05,"WTMP",6.9
"20865",2010-07-06,"WTMP",7
"20866",2010-07-07,"WTMP",6.8
"20867",2010-07-08,"WTMP",6.7
"20868",2010-07-09,"WTMP",6.8
"20869",2010-07-10,"WTMP",6.8
"20870",2010-07-11,"WTMP",6.8
"20871",2010-07-12,"WTMP",7
"20872",2010-07-13,"WTMP",7.1
"20873",2010-07-14,"WTMP",7.5
"20874",2010-07-15,"WTMP",8.3
"20875",2010-07-16,"WTMP",7.8
"20876",2010-07-17,"WTMP",8
"20877",2010-07-18,"WTMP",8.5
"20878",2010-07-19,"WTMP",9.3
"20879",2010-07-20,"WTMP",8.5
"20880",2010-07-21,"WTMP",8.8
"20881",2010-07-22,"WTMP",8.6
"20882",2010-07-23,"WTMP",8.1
"20883",2010-07-24,"WTMP",8.3
"20884",2010-07-25,"WTMP",8.2
"20885",2010-07-26,"WTMP",8.5
"20886",2010-07-27,"WTMP",8.9
"20887",2010-07-28,"WTMP",9.2
"20888",2010-07-29,"WTMP",9
"20889",2010-07-30,"WTMP",9
"20890",2010-07-31,"WTMP",9.1
"20891",2010-08-01,"WTMP",9.3
"20892",2010-08-02,"WTMP",9.4
"20893",2010-08-03,"WTMP",9.1
"20894",2010-08-04,"WTMP",9.1
"20895",2010-08-05,"WTMP",9.2
"20896",2010-08-06,"WTMP",9.4
"20897",2010-08-07,"WTMP",9.1
"20898",2010-08-08,"WTMP",9.2
"20899",2010-08-09,"WTMP",9.4
"20900",2010-08-10,"WTMP",9.1
"20901",2010-08-11,"WTMP",9.3
"20902",2010-08-12,"WTMP",9.4
"20903",2010-08-13,"WTMP",9.6
"20904",2010-08-14,"WTMP",10.7
"20905",2010-08-15,"WTMP",10.1
"20906",2010-08-16,"WTMP",9.9
"20907",2010-08-17,"WTMP",9.9
"20908",2010-08-18,"WTMP",9.9
"20909",2010-08-19,"WTMP",9.9
"20910",2010-08-20,"WTMP",10.8
"20911",2010-08-21,"WTMP",10.6
"20912",2010-08-22,"WTMP",10.3
"20913",2010-08-23,"WTMP",10.4
"20914",2010-08-24,"WTMP",10.2
"20915",2010-08-25,"WTMP",10.3
"20916",2010-08-26,"WTMP",10.6
"20917",2010-08-27,"WTMP",10.7
"20918",2010-08-28,"WTMP",10.6
"20919",2010-08-29,"WTMP",10.6
"20920",2010-08-30,"WTMP",10.8
"20921",2010-08-31,"WTMP",11.2
"20922",2010-09-01,"WTMP",11
"20923",2010-09-02,"WTMP",10.6
"20924",2010-09-03,"WTMP",10.5
"20925",2010-09-04,"WTMP",10.6
"20926",2010-09-05,"WTMP",10.5
"20927",2010-09-06,"WTMP",10.4
"20928",2010-09-07,"WTMP",10.3
"20929",2010-09-08,"WTMP",10.7
"20930",2010-09-09,"WTMP",10.7
"20931",2010-09-10,"WTMP",9.9
"20932",2010-09-11,"WTMP",10.3
"20933",2010-09-12,"WTMP",10.1
"20934",2010-09-13,"WTMP",9.9
"20935",2010-09-14,"WTMP",10
"20936",2010-09-15,"WTMP",9.8
"20937",2010-09-16,"WTMP",10
"20938",2010-09-17,"WTMP",10
"20939",2010-09-18,"WTMP",9.9
"20940",2010-09-19,"WTMP",10.2
"20941",2010-09-20,"WTMP",9.9
"20942",2010-09-21,"WTMP",9.7
"20943",2010-09-22,"WTMP",9.8
"20944",2010-09-23,"WTMP",9.7
"20945",2010-09-24,"WTMP",9.7
"20946",2010-09-25,"WTMP",9.7
"20947",2010-09-26,"WTMP",9.7
"20948",2010-09-27,"WTMP",9.6
"20949",2010-09-28,"WTMP",9.4
"20950",2010-09-29,"WTMP",9.1
"20951",2010-09-30,"WTMP",8.5
"20952",2010-10-01,"WTMP",8
"20953",2010-10-02,"WTMP",8.2
"20954",2010-10-03,"WTMP",8.3
"20955",2010-10-04,"WTMP",8
"20956",2010-10-05,"WTMP",7.8
"20957",2010-10-06,"WTMP",7.6
"20958",2010-10-07,"WTMP",7.5
"20959",2010-10-08,"WTMP",7.8
"20960",2010-10-09,"WTMP",7.2
"20961",2010-10-10,"WTMP",7.5
"20962",2010-10-11,"WTMP",7.6
"20963",2010-10-12,"WTMP",7.2
"20964",2010-10-13,"WTMP",7.6
"20965",2010-10-14,"WTMP",7.2
"20966",2010-10-15,"WTMP",7.5
"20967",2010-10-16,"WTMP",7.4
"20968",2010-10-17,"WTMP",7.3
"20969",2010-10-18,"WTMP",7
"20970",2010-10-19,"WTMP",6.8
"20971",2010-10-20,"WTMP",6.4
"20972",2010-10-21,"WTMP",6.7
"20973",2010-10-22,"WTMP",6.5
"20974",2010-10-23,"WTMP",6.6
"20975",2010-10-24,"WTMP",6.6
"20976",2010-10-25,"WTMP",6.6
"20977",2010-10-26,"WTMP",6.4
"20978",2010-10-27,"WTMP",6.3
"20979",2010-10-28,"WTMP",6
"20980",2010-10-29,"WTMP",5.8
"20981",2010-10-30,"WTMP",5.7
"20982",2010-10-31,"WTMP",5.5
"20983",2010-11-01,"WTMP",5.3
"20984",2010-11-02,"WTMP",5.1
"20985",2010-11-03,"WTMP",5.2
"20986",2010-11-04,"WTMP",4.9
"20987",2010-11-05,"WTMP",4.6
"20988",2010-11-06,"WTMP",4.9
"20989",2010-11-07,"WTMP",4.9
"20990",2010-11-08,"WTMP",4.8
"20991",2010-11-09,"WTMP",5.1
"20992",2010-11-10,"WTMP",5
"20993",2010-11-11,"WTMP",5
"20994",2010-11-12,"WTMP",4.7
"20995",2010-11-13,"WTMP",4.6
"20996",2010-11-14,"WTMP",4.5
"20997",2010-11-15,"WTMP",4.5
"20998",2010-11-16,"WTMP",4.4
"20999",2010-11-17,"WTMP",4.5
"21000",2010-11-18,"WTMP",4.4
"21001",2010-11-19,"WTMP",4.4
"21002",2010-11-20,"WTMP",4.4
"21003",2010-11-21,"WTMP",4.2
"21004",2010-11-22,"WTMP",4
"21005",2010-11-23,"WTMP",4
"21006",2010-11-24,"WTMP",4.2
"21007",2010-11-25,"WTMP",4.1
"21008",2010-11-26,"WTMP",4.2
"21009",2010-11-27,"WTMP",4.1
"21010",2010-11-28,"WTMP",4.1
"21011",2010-11-29,"WTMP",4
"21012",2010-11-30,"WTMP",3.9
"21013",2010-12-01,"WTMP",3.9
"21014",2010-12-02,"WTMP",4
"21015",2010-12-03,"WTMP",3.9
"21016",2010-12-04,"WTMP",3.9
"21017",2010-12-05,"WTMP",3.8
"21018",2010-12-06,"WTMP",4
"21019",2010-12-07,"WTMP",3.9
"21020",2010-12-08,"WTMP",3.9
"21021",2010-12-09,"WTMP",3.9
"21022",2010-12-10,"WTMP",3.9
"21023",2010-12-11,"WTMP",3.8
"21024",2010-12-12,"WTMP",3.8
"21025",2010-12-13,"WTMP",3.9
"21026",2010-12-14,"WTMP",3.8
"21027",2010-12-15,"WTMP",3.8
"21028",2010-12-16,"WTMP",3.8
"21029",2010-12-17,"WTMP",3.8
"21030",2010-12-18,"WTMP",4
"21031",2010-12-19,"WTMP",3.7
"21032",2010-12-20,"WTMP",3.7
"21033",2010-12-21,"WTMP",3.6
"21034",2010-12-22,"WTMP",3.5
"21035",2010-12-23,"WTMP",3.6
"21036",2010-12-24,"WTMP",4.2
"21037",2010-12-25,"WTMP",4.1
"21038",2010-12-26,"WTMP",4.1
"21039",2010-12-27,"WTMP",4.1
"21040",2010-12-28,"WTMP",4
"21041",2010-12-29,"WTMP",3.8
"21042",2010-12-30,"WTMP",3.7
"21043",2010-12-31,"WTMP",3.6
"21044",2011-01-01,"WTMP",3.6
"21045",2011-01-02,"WTMP",3.2
"21046",2011-01-03,"WTMP",3.3
"21047",2011-01-04,"WTMP",3.1
"21048",2011-01-05,"WTMP",3.4
"21049",2011-01-06,"WTMP",3.1
"21050",2011-01-07,"WTMP",3.3
"21051",2011-01-08,"WTMP",3.3
"21052",2011-01-09,"WTMP",3.4
"21053",2011-01-10,"WTMP",3.1
"21054",2011-01-11,"WTMP",3
"21055",2011-01-12,"WTMP",3
"21056",2011-01-13,"WTMP",3
"21057",2011-01-14,"WTMP",2.8
"21058",2011-01-15,"WTMP",2.8
"21059",2011-01-16,"WTMP",2.8
"21060",2011-01-17,"WTMP",2.8
"21061",2011-01-18,"WTMP",2.6
"21062",2011-01-19,"WTMP",2.7
"21063",2011-01-20,"WTMP",2.8
"21064",2011-01-21,"WTMP",2.8
"21065",2011-01-22,"WTMP",2.8
"21066",2011-01-23,"WTMP",2.7
"21067",2011-01-24,"WTMP",2.6
"21068",2011-01-25,"WTMP",2.6
"21069",2011-01-26,"WTMP",2.6
"21070",2011-01-27,"WTMP",2.5
"21071",2011-01-28,"WTMP",2.5
"21072",2011-01-29,"WTMP",2.4
"21073",2011-01-30,"WTMP",2.5
"21074",2011-01-31,"WTMP",2.4
"21075",2011-02-01,"WTMP",2.5
"21076",2011-02-02,"WTMP",2.5
"21077",2011-02-03,"WTMP",2.5
"21078",2011-02-04,"WTMP",2.1
"21079",2011-02-05,"WTMP",2.4
"21080",2011-02-06,"WTMP",2.4
"21081",2011-02-07,"WTMP",2.4
"21082",2011-02-08,"WTMP",2.3
"21083",2011-02-09,"WTMP",2.3
"21084",2011-02-10,"WTMP",2.4
"21085",2011-02-11,"WTMP",2.4
"21086",2011-02-12,"WTMP",2.4
"21087",2011-02-13,"WTMP",2.3
"21088",2011-02-14,"WTMP",2.5
"21089",2011-02-15,"WTMP",2.3
"21090",2011-02-16,"WTMP",2.3
"21091",2011-02-17,"WTMP",2.3
"21092",2011-02-18,"WTMP",2.2
"21093",2011-02-19,"WTMP",NA
"21094",2011-02-20,"WTMP",2.4
"21095",2011-02-21,"WTMP",NA
"21096",2011-02-22,"WTMP",NA
"21097",2011-02-23,"WTMP",2.5
"21098",2011-02-24,"WTMP",2.3
"21099",2011-02-25,"WTMP",2.2
"21100",2011-02-26,"WTMP",2.3
"21101",2011-02-27,"WTMP",2.5
"21102",2011-02-28,"WTMP",2.5
"21103",2011-03-01,"WTMP",2.5
"21104",2011-03-02,"WTMP",2.4
"21105",2011-03-03,"WTMP",2.3
"21106",2011-03-04,"WTMP",2.5
"21107",2011-03-05,"WTMP",2.6
"21108",2011-03-06,"WTMP",2.6
"21109",2011-03-07,"WTMP",2.9
"21110",2011-03-08,"WTMP",3.2
"21111",2011-03-09,"WTMP",3.1
"21112",2011-03-10,"WTMP",3.2
"21113",2011-03-11,"WTMP",3.5
"21114",2011-03-12,"WTMP",3.5
"21115",2011-03-13,"WTMP",3.3
"21116",2011-03-14,"WTMP",3.5
"21117",2011-03-15,"WTMP",NA
"21118",2011-03-16,"WTMP",NA
"21119",2011-03-17,"WTMP",NA
"21120",2011-03-18,"WTMP",NA
"21121",2011-03-19,"WTMP",NA
"21122",2011-03-20,"WTMP",NA
"21123",2011-03-21,"WTMP",NA
"21124",2011-03-22,"WTMP",NA
"21125",2011-03-23,"WTMP",NA
"21126",2011-03-24,"WTMP",NA
"21127",2011-03-25,"WTMP",NA
"21128",2011-03-26,"WTMP",NA
"21129",2011-03-27,"WTMP",NA
"21130",2011-03-28,"WTMP",NA
"21131",2011-03-29,"WTMP",NA
"21132",2011-03-30,"WTMP",NA
"21133",2011-03-31,"WTMP",NA
"21134",2011-04-01,"WTMP",NA
"21135",2011-04-02,"WTMP",NA
"21136",2011-04-03,"WTMP",NA
"21137",2011-04-04,"WTMP",NA
"21138",2011-04-05,"WTMP",NA
"21139",2011-04-06,"WTMP",NA
"21140",2011-04-07,"WTMP",NA
"21141",2011-04-08,"WTMP",NA
"21142",2011-04-09,"WTMP",NA
"21143",2011-04-10,"WTMP",NA
"21144",2011-04-11,"WTMP",NA
"21145",2011-04-12,"WTMP",NA
"21146",2011-04-13,"WTMP",NA
"21147",2011-04-14,"WTMP",NA
"21148",2011-04-15,"WTMP",NA
"21149",2011-04-16,"WTMP",NA
"21150",2011-04-17,"WTMP",NA
"21151",2011-04-18,"WTMP",NA
"21152",2011-04-19,"WTMP",NA
"21153",2011-04-20,"WTMP",NA
"21154",2011-04-21,"WTMP",NA
"21155",2011-04-22,"WTMP",NA
"21156",2011-04-23,"WTMP",NA
"21157",2011-04-24,"WTMP",NA
"21158",2011-04-25,"WTMP",NA
"21159",2011-04-26,"WTMP",NA
"21160",2011-04-27,"WTMP",NA
"21161",2011-04-28,"WTMP",NA
